ID_ANO,FECHA_ DE_ LA_ DENUNCIA,EDAD_ DE_ LA_ VICTIMA,UNIDAD_DE_MEDIDA_DE_LA_EDAD_DE_LA_VICTIMA,SEXO_ DE_ LA_ VICTIMA,AREA_ DE_ RESIDENCIA_ DE_ LA_ VICTIMA,BARRIO_ DE_ LA_ VICTIMA,SEGURIDAD_ SOCIAL_ DE_ LA_ VICTIMA,ESTRATO_SOCIECONOMICO_ DE_ LA_ VICTIMA,ORIENTACION_ SEXUAL_ DE _LA_ VICTIMA,IDENTIDAD_ DE_ GENERO_ DE_ LA_ VICTIMA,CONSUMO_ DE_ SPA_ DE_ LA_ VICTIMA,VICTIMA_ CON_ JEFATURA_ DE_ HOGAR,ANTECEDENTES_ DE_ VIOLENCIA,PRESENCIA _DE_ ALCOHOL_ U_ OTRAS_ SUSTANCIAS,SEXO_ DEL_ AGRESOR,RELACION_ CON_ LA_ VICTIMA,CONVIVE_ CON_ EL_ AGRESOR,RELACION_ NO_ FAMILIAR,MECANISMO_ UTILIZADO_ PARA_ LA_ AGRESION,FECHA_ DEL_ HECHO,ESCENARIO,AMBITO_ O_ LUGAR
2023,04/12/2023 12:00:00 AM,22,AÑOS,FEMENINO,CABECERA MUNCIPAL,COOSERVICIOS,EXCEPCION,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CONTUNDENTE,08/01/2021 12:00:00 AM,VIVIENDA,HOGAR
2023,04/14/2023 12:00:00 AM,24,AÑOS,FEMENINO,CABECERA MUNCIPAL,SANTA LUCIA,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,OTROS MECANISMOS,04/14/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/10/2023 12:00:00 AM,75,AÑOS,FEMENINO,CABECERA MUNCIPAL,SANTA BARBARA,EXCEPCION,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,01/01/2020 12:00:00 AM,VIVIENDA,HOGAR
2023,04/15/2023 12:00:00 AM,50,AÑOS,FEMENINO,CABECERA MUNCIPAL,JORGE ELIECER GAITAN,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,PAREJA,NO,NO APLICA,CONTUNDENTE,01/10/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/14/2023 12:00:00 AM,47,AÑOS,FEMENINO,CABECERA MUNCIPAL,EL DORADO,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,04/01/1981 12:00:00 AM,VIVIENDA,HOGAR
2023,04/10/2023 12:00:00 AM,46,AÑOS,FEMENINO,CABECERA MUNCIPAL,AQUIMIN,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),QUEMADURA CON ACIDO,04/10/2023 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,04/13/2023 12:00:00 AM,12,AÑOS,FEMENINO,CABECERA MUNCIPAL,LOS PATRIOTAS,NO ASEGURADO,2,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,OTRO,CONTUNDENTE,04/13/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/15/2023 12:00:00 AM,2,AÑOS,MASCULINO,CABECERA MUNCIPAL,CENTENARIO,SUBSIDIADO,3,NO APLICA,MASCULINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,04/13/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/13/2023 12:00:00 AM,8,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTRO,CONTRIBUTIVO,3,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,01/01/2020 12:00:00 AM,VIVIENDA,HOGAR
2023,04/12/2023 12:00:00 AM,15,AÑOS,FEMENINO,CABECERA MUNCIPAL,ANTONIA SANTOS,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,03/11/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/13/2023 12:00:00 AM,14,AÑOS,FEMENINO,CABECERA MUNCIPAL,SUEREZ,SUBSIDIADO,3,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CONTUNDENTE,11/01/2022 12:00:00 AM,VIVIENDA,HOGAR
2023,04/15/2023 12:00:00 AM,16,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTRO,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,MADRE,NO,NO APLICA,OTROS MECANISMOS,02/10/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/13/2023 12:00:00 AM,14,AÑOS,FEMENINO,CABECERA MUNCIPAL,ALTAMIRA,SUBSIDIADO,1,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,04/13/2019 12:00:00 AM,VIVIENDA,HOGAR
2023,04/14/2023 12:00:00 AM,11,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTRO,CONTRIBUTIVO,3,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,04/06/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/15/2023 12:00:00 AM,17,AÑOS,FEMENINO,CABECERA MUNCIPAL,SAN LAUREANO,EXCEPCION,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,CONOCIDO(A) SIN NINGUN TRATO,CONTUNDENTE,04/14/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/12/2023 12:00:00 AM,14,AÑOS,MASCULINO,CABECERA MUNCIPAL,LOS COJINES,SUBSIDIADO,2,NO APLICA,MASCULINO,SI,NO,NO,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,04/11/2015 12:00:00 AM,VIVIENDA,HOGAR
2023,04/22/2023 12:00:00 AM,20,AÑOS,FEMENINO,CABECERA MUNCIPAL,LAS QUINTAS,CONTRIBUTIVO,4,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CAIDAS,04/22/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/18/2023 12:00:00 AM,26,AÑOS,FEMENINO,CABECERA MUNCIPAL,EL DORADO,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,NO,NO APLICA,CONTUNDENTE,03/01/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/22/2023 12:00:00 AM,25,AÑOS,FEMENINO,CABECERA MUNCIPAL,ALTAMIRA,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,NO,NO APLICA,AHORCAMIENTO,04/22/2023 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,04/18/2023 12:00:00 AM,24,AÑOS,FEMENINO,CABECERA MUNCIPAL,LOS COJINES,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CAIDAS,04/07/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/19/2023 12:00:00 AM,24,AÑOS,FEMENINO,CABECERA MUNCIPAL,SANTA RITA,EXCEPCION,3,HETEROSEXUAL,FEMENINO,SI,NO,SI,NO,MASCULINO,PADRE,SI,NO APLICA,CONTUNDENTE,11/22/2022 12:00:00 AM,VIVIENDA,HOGAR
2023,04/21/2023 12:00:00 AM,19,AÑOS,FEMENINO,CABECERA MUNCIPAL,COLINAS DE SAN FERNANDO,SUBSIDIADO,4,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CAIDAS,04/21/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/21/2023 12:00:00 AM,18,AÑOS,MASCULINO,CABECERA MUNCIPAL,ESTANCIA EL ROBLE,SUBSIDIADO,2,HOMOSEXUAL,MASCULINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,AMIGO(A),CONTUNDENTE,04/15/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/19/2023 12:00:00 AM,76,AÑOS,FEMENINO,CABECERA MUNCIPAL,MALDONADO,CONTRIBUTIVO,4,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,OTRO,CONTUNDENTE,04/19/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/19/2023 12:00:00 AM,38,AÑOS,FEMENINO,CABECERA MUNCIPAL,ESTANCIA EL ROBLE,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CAIDAS,04/19/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/18/2023 12:00:00 AM,45,AÑOS,FEMENINO,CABECERA MUNCIPAL,SOL DE ORIENTE,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CAIDAS,04/18/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/18/2023 12:00:00 AM,58,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTRO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,AMIGO(A),CONTUNDENTE,04/17/2023 12:00:00 AM,VIVIENDA,
2023,04/21/2023 12:00:00 AM,6,AÑOS,MASCULINO,CABECERA MUNCIPAL,EL MILAGRO,SUBSIDIADO,1,NO APLICA,MASCULINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),CONTUNDENTE,12/20/2022 12:00:00 AM,VIVIENDA,HOGAR
2023,04/20/2023 12:00:00 AM,15,AÑOS,MASCULINO,CABECERA MUNCIPAL,TERRAZAS DE SANTA INES,CONTRIBUTIVO,5,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,01/10/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/19/2023 12:00:00 AM,13,AÑOS,MASCULINO,CABECERA MUNCIPAL,SAN FRANCISCO,CONTRIBUTIVO,2,NO APLICA,MASCULINO,NO,NO,SI,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,04/20/2020 12:00:00 AM,VIVIENDA,HOGAR
2023,04/21/2023 12:00:00 AM,17,AÑOS,FEMENINO,CABECERA MUNCIPAL,ANTONIA SANTOS,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CORTANTE,04/21/2023 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,04/18/2023 12:00:00 AM,14,AÑOS,FEMENINO,CABECERA MUNCIPAL,LAS QUINTAS,CONTRIBUTIVO,4,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),CONTUNDENTE,04/17/2016 12:00:00 AM,OTRO,COMUNITARIO
2023,04/18/2023 12:00:00 AM,15,AÑOS,FEMENINO,CABECERA MUNCIPAL,RICAURTE,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,NINGUNO,NO,VECINO(A),CONTUNDENTE,01/01/2015 12:00:00 AM,VIVIENDA,HOGAR
2023,04/17/2023 12:00:00 AM,13,AÑOS,FEMENINO,CABECERA MUNCIPAL,PARAISO,SUBSIDIADO,2,NO APLICA,FEMENINO,NO,NO,SI,NO,MASCULINO,NINGUNO,NO,AMIGO(A),CONTUNDENTE,04/16/2023 12:00:00 AM,OTRO,COMUNITARIO
2023,04/19/2023 12:00:00 AM,17,AÑOS,FEMENINO,CABECERA MUNCIPAL,LA CONCEPCION,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,FEMENINO,MADRE,SI,NO APLICA,CONTUNDENTE,04/16/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/18/2023 12:00:00 AM,16,AÑOS,FEMENINO,CABECERA MUNCIPAL,LAS AMERICAS,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,FEMENINO,MADRE,SI,NO APLICA,CAIDAS,04/18/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/17/2023 12:00:00 AM,10,AÑOS,FEMENINO,CABECERA MUNCIPAL,DOÑA EVA,SUBSIDIADO,2,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,01/01/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/17/2023 12:00:00 AM,9,AÑOS,FEMENINO,CABECERA MUNCIPAL,PARAISO,CONTRIBUTIVO,2,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,04/17/2021 12:00:00 AM,VIVIENDA,HOGAR
2023,04/27/2023 12:00:00 AM,18,AÑOS,FEMENINO,CABECERA MUNCIPAL,COEDUCADORES,NO ASEGURADO,4,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,AMIGO(A),CONTUNDENTE,04/14/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/24/2023 12:00:00 AM,19,AÑOS,FEMENINO,CABECERA MUNCIPAL,POPULAR,CONTRIBUTIVO,3,BISEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,CONOCIDO(A) SIN NINGUN TRATO,CONTUNDENTE,02/02/2010 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,04/29/2023 12:00:00 AM,18,AÑOS,FEMENINO,CABECERA MUNCIPAL,POPULAR,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,SI,NO,SI,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),CONTUNDENTE,04/27/2023 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,04/24/2023 12:00:00 AM,37,AÑOS,FEMENINO,CABECERA MUNCIPAL,MIRADOR ESCANDINAVO,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,SI,NO,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CAIDAS,04/22/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,06/23/2023 12:00:00 AM,33,AÑOS,FEMENINO,CABECERA MUNCIPAL,JORDAN,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,SI,NO,NO,MASCULINO,PAREJA,NO,NO APLICA,OTROS MECANISMOS,03/01/2023 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,04/23/2023 12:00:00 AM,31,AÑOS,FEMENINO,CABECERA MUNCIPAL,SAN LAZARO,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,CONOCIDO(A) SIN NINGUN TRATO,CAIDAS,04/23/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/26/2023 12:00:00 AM,31,AÑOS,FEMENINO,CABECERA MUNCIPAL,DOÑA EVA,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,SI,MASCULINO,PAREJA,SI,NO APLICA,CAIDAS,04/26/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/26/2023 12:00:00 AM,31,AÑOS,MASCULINO,CABECERA MUNCIPAL,MANZANAREZ,SUBSIDIADO,3,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,FEMENINO,PAREJA,NO,NO APLICA,AHORCAMIENTO,04/24/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/29/2023 12:00:00 AM,27,AÑOS,FEMENINO,CABECERA MUNCIPAL,ANTONIA SANTOS,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CAIDAS,04/29/2023 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,04/24/2023 12:00:00 AM,27,AÑOS,FEMENINO,CABECERA MUNCIPAL,JORGE ELIECER GAITAN,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,NINGUNO,NO,VECINO(A),CONTUNDENTE,04/24/2009 12:00:00 AM,VIVIENDA,HOGAR
2023,04/27/2023 12:00:00 AM,28,AÑOS,FEMENINO,CABECERA MUNCIPAL,VILLA BACHUE,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CAIDAS,04/27/2023 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,05/06/2023 12:00:00 AM,33,AÑOS,FEMENINO,CABECERA MUNCIPAL,OBRERO,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CAIDAS,04/28/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/25/2023 12:00:00 AM,52,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTRO,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,FEMENINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,03/05/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/24/2023 12:00:00 AM,71,AÑOS,FEMENINO,CABECERA MUNCIPAL,ESTANCIA EL ROBLE,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,FEMENINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,04/23/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/23/2023 12:00:00 AM,38,AÑOS,FEMENINO,CABECERA MUNCIPAL,SAN LAZARO,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CAIDAS,04/23/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/28/2023 12:00:00 AM,10,AÑOS,FEMENINO,CABECERA MUNCIPAL,EL CARMEN,SUBSIDIADO,2,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,VECINO(A),CONTUNDENTE,04/27/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/28/2023 12:00:00 AM,17,AÑOS,FEMENINO,CABECERA MUNCIPAL,ALTOS DE ZUE,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,SI,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,OTROS MECANISMOS,01/01/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/27/2023 12:00:00 AM,15,AÑOS,FEMENINO,CABECERA MUNCIPAL,ALTAMIRA,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,OTRO,CONTUNDENTE,04/26/2020 12:00:00 AM,VIVIENDA,HOGAR
2023,04/27/2023 12:00:00 AM,12,AÑOS,FEMENINO,CABECERA MUNCIPAL,ALTAMIRA,CONTRIBUTIVO,1,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,OTRO,CONTUNDENTE,04/26/2020 12:00:00 AM,VIVIENDA,HOGAR
2023,04/29/2023 12:00:00 AM,13,AÑOS,FEMENINO,CABECERA MUNCIPAL,SOL DE ORIENTE,CONTRIBUTIVO,3,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,11/01/2022 12:00:00 AM,VIVIENDA,HOGAR
2023,04/25/2023 12:00:00 AM,8,AÑOS,MASCULINO,CABECERA MUNCIPAL,ALTAMIRA,SUBSIDIADO,1,NO APLICA,MASCULINO,NO,NO,SI,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,09/26/2017 12:00:00 AM,VIVIENDA,HOGAR
2023,04/25/2023 12:00:00 AM,7,AÑOS,FEMENINO,CABECERA MUNCIPAL,ALTAMIRA,SUBSIDIADO,1,NO APLICA,FEMENINO,NO,NO,SI,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,04/24/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/27/2023 12:00:00 AM,14,AÑOS,MASCULINO,CABECERA MUNCIPAL,CENTRO,SUBSIDIADO,3,NO APLICA,MASCULINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,04/25/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/24/2023 12:00:00 AM,13,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTENARIO,SUBSIDIADO,3,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,01/01/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,04/26/2023 12:00:00 AM,16,AÑOS,FEMENINO,CABECERA MUNCIPAL,LOS MUISCAS,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,03/26/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,05/05/2023 12:00:00 AM,15,AÑOS,MASCULINO,CABECERA MUNCIPAL,PARAISO,CONTRIBUTIVO,2,HOMOSEXUAL,MASCULINO,NO,NO,NO,NO,MASCULINO,PADRE,SI,NO APLICA,CAIDAS,04/28/2023 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,04/24/2023 12:00:00 AM,7,AÑOS,FEMENINO,CABECERA MUNCIPAL,EL DORADO,SUBSIDIADO,1,NO APLICA,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,04/23/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,05/04/2023 12:00:00 AM,22,AÑOS,FEMENINO,CABECERA MUNCIPAL,NUEVA SANTA BARBARA,CONTRIBUTIVO,4,HETEROSEXUAL,FEMENINO,SI,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,04/04/2014 12:00:00 AM,VIVIENDA,HOGAR
2023,05/06/2023 12:00:00 AM,29,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTRO,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CAIDAS,04/13/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,05/02/2023 12:00:00 AM,23,AÑOS,MASCULINO,CABECERA MUNCIPAL,LOS MUISCAS,EXCEPCION,3,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),CAIDAS,04/28/2023 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,05/02/2023 12:00:00 AM,34,AÑOS,FEMENINO,CABECERA MUNCIPAL,VILLAS DEL NORTE,SUBSIDIADO,4,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CAIDAS,05/01/2018 12:00:00 AM,VIVIENDA,HOGAR
2023,05/06/2023 12:00:00 AM,18,AÑOS,FEMENINO,CABECERA MUNCIPAL,VILLA BACHUE,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,FEMENINO,NINGUNO,NO,CONOCIDO(A) SIN NINGUN TRATO,CONTUNDENTE,05/01/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,05/06/2023 12:00:00 AM,75,AÑOS,FEMENINO,CABECERA MUNCIPAL,LOS MUISCAS,EXCEPCION,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,04/06/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,05/03/2023 12:00:00 AM,40,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTRO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,SI,SI,SI,FEMENINO,NINGUNO,NO,CONOCIDO(A) SIN NINGUN TRATO,OTROS MECANISMOS,05/03/2023 12:00:00 AM,OTRO,COMUNITARIO
2023,05/04/2023 12:00:00 AM,40,AÑOS,FEMENINO,CABECERA MUNCIPAL,BOLIVAR,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CAIDAS,05/03/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,05/03/2023 12:00:00 AM,52,AÑOS,FEMENINO,CABECERA MUNCIPAL,SAN IGNACIO,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,FEMENINO,PAREJA,SI,NO APLICA,CAIDAS,05/03/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,05/01/2023 12:00:00 AM,22,AÑOS,FEMENINO,CABECERA MUNCIPAL,DOÑA EVA,NO ASEGURADO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,AMIGO(A),CAIDAS,05/01/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,05/02/2023 12:00:00 AM,3,AÑOS,MASCULINO,CABECERA MUNCIPAL,LAS QUINTAS,CONTRIBUTIVO,4,NO APLICA,MASCULINO,NO,NO,NO,NO,FEMENINO,MADRE,SI,NO APLICA,CONTUNDENTE,05/02/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,05/04/2023 12:00:00 AM,10,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTRO,CONTRIBUTIVO,3,NO APLICA,FEMENINO,NO,NO,SI,NO,MASCULINO,PADRE,SI,NO APLICA,CONTUNDENTE,04/04/2023 12:00:00 AM,OTRO,HOGAR
2023,05/09/2023 12:00:00 AM,19,AÑOS,FEMENINO,CABECERA MUNCIPAL,CENTRO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,SI,NO,NO,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CONTUNDENTE,01/01/2021 12:00:00 AM,OTRO,COMUNITARIO
2023,05/12/2023 12:00:00 AM,30,AÑOS,FEMENINO,CABECERA MUNCIPAL,SAN FRANCISCO,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,NINGUNO,NO,OTRO,CAIDAS,05/12/2022 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2023,05/10/2023 12:00:00 AM,30,AÑOS,FEMENINO,CABECERA MUNCIPAL,COLINAS DE SAN FERNANDO,SUBSIDIADO,4,HETEROSEXUAL,FEMENINO,NO,NO,SI,NO,MASCULINO,EX PAREJA,NO,NO APLICA,OTROS MECANISMOS,05/10/2023 12:00:00 AM,VIVIENDA,HOGAR
2023,06/14/2023 12:00:00 AM,30,AÑOS,FEMENINO,CABECERA MUNCIPAL,LAS AMERICAS,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,SI,NO,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CONTUNDENTE,05/09/2023 12:00:00 AM,VIVIENDA,HOGAR
